0.72 1.14327 -0.00203372 0.0106066
0.73 1.18774 -0.00219542 0.0112052
0.74 1.23291 -0.00236347 0.0118348
0.75 1.27984 -0.00255051 0.0125005
0.76 1.32689 -0.00273712 0.0132063
0.77 1.37551 -0.00294141 0.0139549
0.78 1.42515 -0.00315738 0.0147471
0.79 1.47517 -0.00337567 0.0155818
0.8 1.52713 -0.00361983 0.0164565
0.81 1.57928 -0.00386417 0.0173679
0.82 1.6327 -0.00412562 0.0183129
0.83 1.68754 -0.00440756 0.0192888
0.84 1.74244 -0.00468765 0.0202947
0.85 1.79935 -0.00499973 0.0213314
0.86 1.85665 -0.0053158 0.0224014
0.87 1.91481 -0.00564469 0.023509
0.88 1.97476 -0.00600411 0.0246595
0.89 2.03458 -0.00635717 0.0258582
0.9 2.09626 -0.00674393 0.02711
0.91 2.1587 -0.00714195 0.0284184
0.92 2.22152 -0.00754416 0.0297851
0.93 2.28643 -0.00798732 0.03121
0.94 2.35116 -0.0084224 0.0326911
0.95 2.41743 -0.00888847 0.0342256
0.96 2.4849 -0.00937901 0.03581
0.97 2.5523 -0.00986355 0.0374411
0.98 2.62192 -0.0103992 0.0391173
0.99 2.69151 -0.0109303 0.0408382
1 2.76216 -0.0114841 0.0426056
1.01 2.83446 -0.012079 0.0444231
1.02 2.90636 -0.0126567 0.0462955
1.03 2.98038 -0.0132899 0.0482281
1.04 3.05473 -0.0139268 0.0502262
1.05 3.12953 -0.0145709 0.0522941
1.06 3.20639 -0.0152725 0.0544342
1.07 3.28268 -0.0159487 0.0566472
1.08 3.36076 -0.0166769 0.058932
1.09 3.43965 -0.0174246 0.0612858
1.1 3.51841 -0.0181613 0.0637051
1.11 3.59945 -0.0189705 0.0661863
1.12 3.67998 -0.0197549 0.0687267
1.13 3.76178 -0.0205789 0.0713251
1.14 3.84492 -0.0214455 0.0739821
1.15 3.92744 -0.0222817 0.0767002
1.16 4.01222 -0.0231979 0.0794836
1.17 4.0968 -0.0240984 0.0823372
1.18 4.18197 -0.0250141 0.0852665
1.19 4.26897 -0.0259969 0.088276
1.2 4.35504 -0.0269314 0.091369
1.21 4.44311 -0.0279416 0.0945468
1.22 4.53144 -0.0289549 0.0978088
1.23 4.61967 -0.0299526 0.101153
1.24 4.71006 -0.0310407 0.104575
1.25 4.79946 -0.0320727 0.108072
1.26 4.89033 -0.0331652 0.111639
1.27 4.98206 -0.0342901 0.115276
1.28 5.07303 -0.0353677 0.11898
1.29 5.16628 -0.0365505 0.122753
1.3 5.25874 -0.0376824 0.126598
1.31 5.35197 -0.0388443 0.13052
1.32 5.44662 -0.0400703 0.134525
1.33 5.54007 -0.0412196 0.138615
1.34 5.6356 -0.0424715 0.142796
1.35 5.73079 -0.0436912 0.147069
1.36 5.82595 -0.0448979 0.151434
1.37 5.92299 -0.0461992 0.15589
1.38 6.01862 -0.0474061 0.160433
1.39 6.11588 -0.0486968 0.165058
1.4 6.21337 -0.0499903 0.169762
1.41 6.3101 -0.0512242 0.174541
1.42 6.40892 -0.052577 0.179393
1.43 6.50642 -0.0538341 0.184318
1.44 6.60486 -0.0551383 0.189318
1.45 6.70416 -0.0564872 0.194396
1.46 6.80211 -0.0577309 0.199558
1.47 6.90208 -0.0590984 0.204807
1.48 7.00109 -0.0603848 0.210148
1.49 7.10022 -0.0616642 0.215583
1.5 7.20076 -0.0630282 0.221113
1.51 7.29959 -0.0642534 0.226736
1.52 7.40009 -0.0655859 0.23245
1.53 7.50017 -0.0668716 0.238249
1.54 7.59957 -0.0680911 0.24413
1.55 7.70071 -0.0694283 0.250087
1.56 7.80009 -0.0706161 0.256118
1.57 7.90053 -0.0718722 0.262222
1.58 8.00119 -0.0731299 0.268398
1.59 8.10046 -0.0742626 0.27465
1.6 8.20155 -0.0755261 0.280981
1.61 8.30112 -0.0766498 0.287395
1.62 8.40097 -0.0777793 0.293897
1.63 8.50163 -0.07896 0.30049
1.64 8.60043 -0.0799653 0.307174
1.65 8.70083 -0.0810894 0.313948
1.66 8.80018 -0.0821057 0.320811
1.67 8.89897 -0.0830551 0.327758
1.68 8.99903 -0.0841008 0.334783
1.69 9.09703 -0.0849449 0.341883
1.7 9.19613 -0.0858727 0.349052
1.71 9.29478 -0.0867439 0.356288
1.72 9.39212 -0.0874771 0.363592
1.73 9.49093 -0.0883324 0.370962
1.74 9.58779 -0.0889855 0.378404
1.75 9.68506 -0.0896605 0.38592
1.76 9.78249 -0.0903337 0.393514
1.77 9.87805 -0.0908052 0.401189
1.78 9.97499 -0.0913948 0.408948
1.79 10.0703 -0.0918073 0.41679
1.8 10.1653 -0.0921625 0.424714
1.81 10.261 -0.0925679 0.432714
1.82 10.3544 -0.0927321 0.440787
1.83 10.4489 -0.0929846 0.448927
1.84 10.5424 -0.0931111 0.457129
1.85 10.6347 -0.0930999 0.465389
1.86 10.728 -0.0931779 0.473706
1.87 10.8191 -0.0930036 0.48208
1.88 10.9106 -0.0928606 0.490512
1.89 11.0017 -0.0926516 0.499006
1.9 11.091 -0.0922298 0.507565
1.91 11.1814 -0.0919066 0.516193
1.92 11.2698 -0.0913453 0.524892
1.93 11.358 -0.0907369 0.533663
1.94 11.4462 -0.0901195 0.542504
1.95 11.5323 -0.0892362 0.551412
1.96 11.6193 -0.0884328 0.560383
1.97 11.7047 -0.0874344 0.569411
1.98 11.7891 -0.0863078 0.57849
1.99 11.8741 -0.0852199 0.587617
2 11.9567 -0.0838454 0.596789
2.01 12.0398 -0.0825048 0.606005
2.02 12.1219 -0.0810287 0.615264
2.03 12.2024 -0.0793471 0.624571
2.04 12.2835 -0.0777255 0.633927
2.05 12.3625 -0.0758227 0.643338
2.06 12.4414 -0.073882 0.652804
2.07 12.5197 -0.0718654 0.662328
2.08 12.5961 -0.0695813 0.67191
2.09 12.673 -0.0673501 0.681547
2.1 12.7482 -0.0648712 0.691234
2.11 12.8225 -0.0622769 0.700967
2.12 12.8968 -0.0596609 0.710741
2.13 12.9689 -0.0567468 0.72055
2.14 13.0413 -0.0538555 0.730391
2.15 13.1124 -0.050771 0.740262
2.16 13.1821 -0.047498 0.750162
2.17 13.252 -0.0442364 0.760094
2.18 13.3197 -0.0406735 0.770061
2.19 13.3873 -0.037077 0.780065
2.2 13.454 -0.0333436 0.79011
2.21 13.519 -0.0293595 0.800198
2.22 13.5842 -0.0253909 0.810329
2.23 13.6474 -0.0211439 0.820502
2.24 13.7101 -0.0167958 0.830715
2.25 13.7722 -0.0123649 0.840961
2.26 13.8324 -0.00764868 0.851237
2.27 13.8927 -0.00293189 0.861537
2.28 13.9514 0.00201589 0.871856
2.29 14.009 0.00712801 0.882193
2.3 14.0664 0.0122818 0.892546
2.31 14.1218 0.0177287 0.902915
2.32 14.177 0.0232145 0.913304
2.33 14.231 0.0288793 0.923716
2.34 14.2836 0.0347649 0.934154
2.35 14.3361 0.0406768 0.944621
2.36 14.3867 0.0468689 0.955118
2.37 14.4368 0.0531523 0.965645
2.38 14.4861 0.0595653 0.9762
2.39 14.5338 0.0662333 0.986779
2.4 14.5813 0.0729308 0.997377
2.41 14.6272 0.0798715 1.00799
2.42 14.6722 0.0869517 1.01861
2.43 14.7167 0.0941181 1.02924
2.44 14.7595 0.101548 1.03987
2.45 14.802 0.109027 1.05051
2.46 14.8433 0.116704 1.06115
2.47 14.8833 0.124563 1.07181
2.48 14.9231 0.132486 1.08248
2.49 14.9611 0.140664 1.09316
2.5 14.9987 0.148928 1.10386
2.51 15.0354 0.157346 1.11459
2.52 15.0707 0.165976 1.12533
2.53 15.1056 0.174665 1.13608
2.54 15.1392 0.18358 1.14685
2.55 15.172 0.192614 1.15763
2.56 15.2041 0.201761 1.16841
2.57 15.2349 0.211126 1.17918
2.58 15.2652 0.220554 1.18996
2.59 15.2944 0.23017 1.20072
2.6 15.3227 0.23993 1.21149
2.61 15.3504 0.249778 1.22226
2.62 15.3768 0.259836 1.23302
2.63 15.4028 0.269975 1.2438
2.64 15.4278 0.280267 1.25459
2.65 15.4518 0.290724 1.26539
2.66 15.4753 0.301258 1.2762
2.67 15.4977 0.311981 1.28702
2.68 15.5195 0.322803 1.29784
2.69 15.5406 0.333744 1.30867
2.7 15.5606 0.34485 1.3195
2.71 15.5802 0.356027 1.33032
2.72 15.5988 0.36736 1.34114
2.73 15.6168 0.378803 1.35194
2.74 15.6342 0.390338 1.36274
2.75 15.6506 0.402028 1.37353
2.76 15.6666 0.413791 1.38431
2.77 15.6818 0.425683 1.3951
2.78 15.6963 0.437692 1.40589
2.79 15.7103 0.44978 1.41669
2.8 15.7235 0.462006 1.4275
2.81 15.7362 0.474312 1.43831
2.82 15.7483 0.486719 1.44913
2.83 15.7597 0.49924 1.45995
2.84 15.7707 0.511828 1.47077
2.85 15.781 0.524527 1.48158
2.86 15.7908 0.537303 1.49238
2.87 15.8002 0.550156 1.50317
2.88 15.8089 0.563106 1.51395
2.89 15.8173 0.576116 1.52472
2.9 15.8251 0.589212 1.53548
2.91 15.8325 0.602383 1.54624
2.92 15.8396 0.615615 1.557
2.93 15.8461 0.628929 1.56777
2.94 15.8523 0.642301 1.57854
2.95 15.8581 0.655739 1.58932
2.96 15.8635 0.669242 1.6001
2.97 15.8686 0.682794 1.61089
2.98 15.8734 0.696406 1.62168
2.99 15.8778 0.710064 1.63247
3 15.882 0.723767 1.64324
3.01 15.8859 0.737516 1.65401
3.02 15.8896 0.751299 1.66476
3.03 15.8931 0.765121 1.6755
3.04 15.8963 0.778974 1.68624
3.05 15.8993 0.792858 1.69697
3.06 15.9022 0.806771 1.7077
3.07 15.9049 0.820709 1.71844
3.08 15.9075 0.834671 1.72919
3.09 15.91 0.848653 1.73994
3.1 15.9124 0.862651 1.7507
3.11 15.9147 0.876663 1.76147
3.12 15.917 0.890684 1.77224
3.13 15.9192 0.904711 1.78301
3.14 15.9215 0.918739 1.79377
3.15 15.9237 0.932764 1.80453
3.16 15.9259 0.946783 1.81528
3.17 15.9282 0.960793 1.82602
3.18 15.9306 0.97479 1.83675
3.19 15.9331 0.988773 1.84748
3.2 15.9356 1.00274 1.8582
3.21 15.9383 1.01668 1.86894
3.22 15.9411 1.03061 1.87968
3.23 15.9441 1.0445 1.89043
3.24 15.9473 1.05838 1.90119
3.25 15.9507 1.07221 1.91196
3.26 15.9543 1.08602 1.92274
3.27 15.9581 1.09978 1.93352
3.28 15.9622 1.1135 1.9443
3.29 15.9666 1.12718 1.95507
3.3 15.9713 1.1408 1.96584
3.31 15.9763 1.15437 1.9766
3.32 15.9816 1.16788 1.98735
3.33 15.9873 1.18133 1.9981
3.34 15.9933 1.19472 2.00885
3.35 15.9998 1.20805 2.0196
3.36 16.0067 1.22131 2.03036
3.37 16.0139 1.23451 2.04113
3.38 16.0217 1.24762 2.05191
3.39 16.0299 1.26067 2.0627
3.4 16.0385 1.27364 2.0735
3.41 16.0477 1.28652 2.0843
3.42 16.0574 1.29933 2.09511
3.43 16.0676 1.31204 2.10591
3.44 16.0784 1.32465 2.11671
3.45 16.0896 1.33719 2.1275
3.46 16.1016 1.3496 2.13828
3.47 16.1141 1.36194 2.14905
3.48 16.1272 1.37416 2.15982
3.49 16.141 1.38627 2.17059
3.5 16.1553 1.3983 2.18137
3.51 16.1704 1.41019 2.19215
3.52 16.1861 1.42199 2.20294
3.53 16.2024 1.43368 2.21374
3.54 16.2197 1.44523 2.22454
3.55 16.2373 1.4567 2.23535
3.56 16.256 1.46801 2.24616
3.57 16.2752 1.4792 2.25697
3.58 16.2952 1.49029 2.26777
3.59 16.3161 1.5012 2.27855
3.6 16.3376 1.51203 2.28933
3.61 16.36 1.52269 2.30009
3.62 16.3832 1.53321 2.31084
3.63 16.407 1.54364 2.32158
3.64 16.4321 1.55385 2.33232
3.65 16.4576 1.56399 2.34306
3.66 16.4841 1.57396 2.35381
3.67 16.5116 1.58375 2.36455
3.68 16.5396 1.59346 2.3753
3.69 16.5689 1.60295 2.38604
3.7 16.5988 1.61233 2.39678
3.71 16.6295 1.62157 2.40751
3.72 16.6616 1.63059 2.41823
3.73 16.694 1.63953 2.42892
3.74 16.7278 1.64824 2.4396
3.75 16.7623 1.65681 2.45025
3.76 16.7975 1.66526 2.46089
3.77 16.8343 1.67344 2.4715
3.78 16.8714 1.68156 2.4821
3.79 16.9097 1.68946 2.49269
3.8 16.9492 1.69716 2.50327
3.81 16.989 1.70479 2.51384
3.82 17.0305 1.71213 2.5244
3.83 17.0725 1.71939 2.53495
3.84 17.1155 1.72645 2.54549
3.85 17.16 1.73327 2.556
3.86 17.2046 1.74004 2.56649
3.87 17.251 1.7465 2.57695
3.88 17.298 1.75284 2.58738
3.89 17.3457 1.75905 2.59777
3.9 17.3952 1.76494 2.60813
3.91 17.4448 1.7708 2.61846
3.92 17.496 1.77637 2.62875
3.93 17.5481 1.78176 2.63902
3.94 17.6007 1.78707 2.64926
3.95 17.6551 1.79203 2.65948
3.96 17.7098 1.79696 2.66968
3.97 17.7657 1.80164 2.67985
3.98 17.823 1.80607 2.68999
3.99 17.8803 1.81048 2.7001
4 17.9397 1.81452 2.71017
4.01 17.9994 1.81848 2.72019
4.02 18.06 1.82226 2.73017
4.03 18.1224 1.82572 2.7401
4.04 18.1846 1.82919 2.74998
4.05 18.2487 1.8323 2.7598
4.06 18.3134 1.83527 2.76958
4.07 18.3786 1.83815 2.77932
4.08 18.4459 1.84065 2.78901
4.09 18.5129 1.84316 2.79866
4.1 18.5815 1.84538 2.80826
4.11 18.6512 1.84737 2.81783
4.12 18.7209 1.84935 2.82735
4.13 18.7928 1.85091 2.83683
4.14 18.8646 1.85247 2.84625
4.15 18.9376 1.85381 2.85561
4.16 19.0121 1.85483 2.86491
4.17 19.0862 1.85591 2.87414
4.18 19.1624 1.85657 2.88331
4.19 19.2389 1.85716 2.89241
4.2 19.3158 1.85764 2.90144
4.21 19.3948 1.85771 2.9104
4.22 19.4732 1.85789 2.91931
4.23 19.5534 1.85769 2.92816
4.24 19.6344 1.85734 2.93694
4.25 19.7152 1.85699 2.94567
4.26 19.7983 1.85619 2.95435
4.27 19.8808 1.85547 2.96295
4.28 19.9647 1.85448 2.97149
4.29 20.0498 1.85322 2.97996
4.3 20.1343 1.85206 2.98836
4.31 20.221 1.85044 2.99667
4.32 20.3075 1.84885 3.0049
4.33 20.3946 1.84711 3.01304
4.34 20.4835 1.84499 3.0211
4.35 20.5715 1.84305 3.02909
4.36 20.6614 1.84067 3.03699
4.37 20.7516 1.83825 3.04482
4.38 20.8416 1.83581 3.05258
4.39 20.9338 1.83292 3.06026
4.4 21.025 1.83023 3.06787
4.41 21.1177 1.8272 3.07541
4.42 21.2111 1.824 3.08287
4.43 21.3039 1.82092 3.09025
4.44 21.3988 1.81736 3.09754
4.45 21.493 1.81395 3.10474
4.46 21.5879 1.81035 3.11184
4.47 21.6842 1.80644 3.11886
4.48 21.7793 1.80277 3.12577
4.49 21.8765 1.79863 3.1326
4.5 21.9733 1.79456 3.13933
4.51 22.0701 1.79046 3.14598
4.52 22.1687 1.78596 3.15255
4.53 22.2659 1.78174 3.15903
4.54 22.3647 1.77715 3.16543
4.55 22.4637 1.77251 3.17175
4.56 22.562 1.768 3.17799
4.57 22.6623 1.76302 3.18414
4.58 22.7612 1.75833 3.1902
4.59 22.8612 1.7534 3.19616
4.6 22.9619 1.74827 3.20202
4.61 23.0613 1.74342 3.20779
4.62 23.1627 1.7381 3.21345
4.63 23.2631 1.733 3.21902
4.64 23.3637 1.72783 3.22449
4.65 23.4656 1.72234 3.22987
4.66 23.5658 1.71723 3.23516
4.67 23.6677 1.7117 3.24036
4.68 23.7691 1.70628 3.24548
4.69 23.8699 1.70099 3.25052
4.7 23.9723 1.69529 3.25548
4.71 24.073 1.68999 3.26034
4.72 24.1748 1.68441 3.26512
4.73 24.2767 1.67879 3.26981
4.74 24.3773 1.67347 3.27439
4.75 24.4796 1.6677 3.27888
4.76 24.5805 1.6623 3.28327
4.77 24.6816 1.65679 3.28756
4.78 24.7835 1.6511 3.29176
4.79 24.8836 1.64583 3.29587
4.8 24.9852 1.64016 3.29989
4.81 25.0858 1.63475 3.30382
4.82 25.1859 1.62944 3.30768
4.83 25.2871 1.62383 3.31146
4.84 25.3863 1.61872 3.31516
4.85 25.4867 1.6133 3.31878
4.86 25.5865 1.60801 3.32232
4.87 25.6851 1.60302 3.32577
4.88 25.7851 1.59765 3.32913
4.89 25.8832 1.59278 3.33241
4.9 25.9817 1.58777 3.33559
4.91 26.0803 1.58273 3.33868
4.92 26.1771 1.57814 3.34168
4.93 26.2753 1.57319 3.3446
4.94 26.3718 1.56865 3.34744
4.95 26.4681 1.56418 3.35021
4.96 26.5649 1.55954 3.3529
4.97 26.6596 1.55545 3.35553
4.98 26.7554 1.55108 3.35809
4.99 26.85 1.547 3.36058
5 26.9436 1.54319 3.363
5.01 27.0381 1.53912 3.36534
5.02 27.1305 1.53562 3.36762
5.03 27.2233 1.53199 3.36981
5.04 27.3157 1.52848 3.37193
5.05 27.4063 1.52542 3.37397
5.06 27.498 1.52208 3.37593
5.07 27.5877 1.51927 3.37782
5.08 27.6772 1.51649 3.37964
5.09 27.7668 1.51371 3.3814
5.1 27.8542 1.51149 3.3831
5.11 27.9426 1.50904 3.38475
5.12 28.0293 1.50701 3.38634
5.13 28.1152 1.50521 3.38788
5.14 28.2015 1.5033 3.38937
5.15 28.2856 1.502 3.3908
5.16 28.3701 1.50058 3.39217
5.17 28.4536 1.49944 3.39348
5.18 28.5357 1.49871 3.39473
5.19 28.6183 1.4978 3.39592
5.2 28.6988 1.4975 3.39704
5.21 28.7792 1.49722 3.39811
5.22 28.8591 1.49708 3.39912
5.23 28.9371 1.49749 3.40009
5.24 29.0157 1.49773 3.40101
5.25 29.0924 1.4985 3.40189
5.26 29.1685 1.49946 3.40273
5.27 29.2444 1.50045 3.40354
5.28 29.3182 1.50205 3.40431
5.29 29.3924 1.50356 3.40505
5.3 29.4651 1.50548 3.40574
5.31 29.5367 1.50775 3.40639
5.32 29.6083 1.50998 3.407
5.33 29.6779 1.51282 3.40756
5.34 29.7474 1.51569 3.40807
5.35 29.816 1.51883 3.40855
5.36 29.8829 1.52246 3.40898
5.37 29.95 1.52602 3.40937
5.38 30.0153 1.53015 3.40974
5.39 30.08 1.53444 3.41009
5.4 30.1442 1.5389 3.41041
5.41 30.2064 1.54391 3.41071
5.42 30.2688 1.5489 3.41099
5.43 30.3297 1.55435 3.41126
5.44 30.3895 1.56011 3.4115
5.45 30.4491 1.56594 3.41171
5.46 30.5068 1.57235 3.4119
5.47 30.5643 1.57882 3.41205
5.48 30.6206 1.58564 3.41218
5.49 30.6756 1.59287 3.41228
5.5 30.7305 1.60014 3.41235
5.51 30.7835 1.60796 3.41239
5.52 30.8361 1.61593 3.41243
5.53 30.8879 1.62415 3.41244
5.54 30.9381 1.63286 3.41245
5.55 30.9882 1.64161 3.41246
5.56 31.0367 1.65083 3.41246
5.57 31.0845 1.66031 3.41245
5.58 31.1316 1.66996 3.41244
5.59 31.1772 1.68012 3.41242
5.6 31.2225 1.69036 3.41238
5.61 31.2665 1.70098 3.41232
5.62 31.3095 1.71195 3.41225
5.63 31.3521 1.72303 3.41216
5.64 31.3931 1.7346 3.41206
5.65 31.4337 1.74632 3.41194
5.66 31.4733 1.75834 3.41181
5.67 31.5117 1.77075 3.41168
5.68 31.5498 1.78326 3.41155
5.69 31.5865 1.79621 3.41143
5.7 31.6225 1.80937 3.41131
5.71 31.6578 1.82275 3.4112
5.72 31.6918 1.83654 3.41109
5.73 31.7255 1.85045 3.41098
5.74 31.758 1.86472 3.41087
5.75 31.7896 1.87927 3.41075
5.76 31.8208 1.89398 3.41063
5.77 31.8507 1.90908 3.41049
5.78 31.8801 1.92433 3.41034
5.79 31.9087 1.93988 3.41019
5.8 31.9363 1.95572 3.41004
5.81 31.9634 1.9717 3.40988
5.82 31.9895 1.98804 3.40974
5.83 32.015 2.00456 3.4096
5.84 32.0397 2.02131 3.40948
5.85 32.0636 2.03836 3.40936
5.86 32.087 2.05554 3.40926
5.87 32.1095 2.07303 3.40917
5.88 32.1313 2.09072 3.40908
5.89 32.1526 2.10859 3.40899
5.9 32.1731 2.12674 3.4089
5.91 32.193 2.14504 3.4088
5.92 32.2123 2.16357 3.40869
5.93 32.2308 2.18232 3.40858
5.94 32.249 2.20121 3.40848
5.95 32.2663 2.22036 3.40837
5.96 32.2832 2.23965 3.40827
5.97 32.2995 2.25913 3.40818
5.98 32.3152 2.27882 3.4081
5.99 32.3304 2.29863 3.40804
6 32.3451 2.31865 3.408
6.01 32.3593 2.33882 3.40796
6.02 32.373 2.35913 3.40793
6.03 32.3862 2.37963 3.4079
6.04 32.399 2.40023 3.40788
6.05 32.4114 2.421 3.40785
6.06 32.4233 2.4419 3.40781
6.07 32.4348 2.46292 3.40777
6.08 32.446 2.48409 3.40772
6.09 32.4568 2.50535 3.40768
6.1 32.4672 2.52674 3.40764
6.11 32.4773 2.54824 3.40761
6.12 32.4871 2.56982 3.40759
6.13 32.4966 2.59152 3.40758
6.14 32.5058 2.6133 3.40759
6.15 32.5147 2.63516 3.40761
6.16 32.5234 2.65711 3.40763
6.17 32.532 2.67912 3.40766
6.18 32.5402 2.7012 3.40769
6.19 32.5483 2.72334 3.40771
6.2 32.5563 2.74554 3.40772
6.21 32.5641 2.76778 3.40773
6.22 32.5717 2.79007 3.40773
6.23 32.5793 2.81239 3.40773
6.24 32.5867 2.83474 3.40772
6.25 32.5941 2.85711 3.40772
6.26 32.6015 2.87951 3.40773
6.27 32.6088 2.90191 3.40774
6.28 32.616 2.92432 3.40777
6.29 32.6233 2.94673 3.40781
6.3 32.6306 2.96913 3.40785
6.31 32.638 2.99151 3.40789
6.32 32.6454 3.01388 3.40793
6.33 32.6529 3.03622 3.40797
6.34 32.6605 3.05853 3.40799
6.35 32.6682 3.0808 3.40801
6.36 32.676 3.10303 3.40801
6.37 32.684 3.1252 3.40801
6.38 32.6922 3.14732 3.40799
6.39 32.7005 3.16938 3.40798
6.4 32.7091 3.19137 3.40797
6.41 32.7179 3.21328 3.40797
6.42 32.727 3.23512 3.40797
6.43 32.7363 3.25686 3.40798
6.44 32.7459 3.27852 3.40799
6.45 32.7558 3.30007 3.40801
6.46 32.766 3.32152 3.40802
6.47 32.7766 3.34287 3.40802
6.48 32.7875 3.36408 3.40802
6.49 32.7988 3.3852 3.408
6.5 32.8105 3.40617 3.40797
6.51 32.8226 3.427 3.40792
6.52 32.8351 3.44773 3.40787
6.53 32.8481 3.46827 3.40781
6.54 32.8615 3.48869 3.40774
6.55 32.8754 3.50895 3.40769
6.56 32.8899 3.52902 3.40763
6.57 32.9047 3.54898 3.40758
6.58 32.9202 3.56872 3.40754
6.59 32.9362 3.5883 3.4075
6.6 32.9526 3.60772 3.40745
6.61 32.9698 3.6269 3.4074
6.62 32.9874 3.64595 3.40735
6.63 33.0058 3.66476 3.40727
6.64 33.0247 3.68337 3.40719
6.65 33.0442 3.70182 3.40709
6.66 33.0645 3.71999 3.40698
6.67 33.0853 3.738 3.40687
6.68 33.1068 3.75578 3.40675
6.69 33.1291 3.77328 3.40664
6.7 33.1519 3.79065 3.40652
6.71 33.1756 3.8077 3.40642
6.72 33.1999 3.82454 3.40633
6.73 33.2249 3.84118 3.40624
6.74 33.251 3.85748 3.40615
6.75 33.2774 3.87364 3.40606
6.76 33.3049 3.88947 3.40597
6.77 33.3331 3.90504 3.40587
6.78 33.3619 3.92044 3.40576
6.79 33.3919 3.93543 3.40563
6.8 33.4223 3.95028 3.40551
6.81 33.4537 3.96481 3.40537
6.82 33.4861 3.97901 3.40524
6.83 33.5189 3.99306 3.40511
6.84 33.5531 4.00668 3.40499
6.85 33.5878 4.02011 3.40489
6.86 33.6234 4.03327 3.40479
6.87 33.6602 4.04601 3.40471
6.88 33.6974 4.05865 3.40464
6.89 33.7359 4.07083 3.40458
6.9 33.7752 4.08276 3.40452
6.91 33.8151 4.09448 3.40446
6.92 33.8565 4.1057 3.4044
6.93 33.8982 4.11682 3.40434
6.94 33.9411 4.12753 3.40427
6.95 33.9851 4.13788 3.40421
6.96 34.0295 4.1481 3.40416
6.97 34.0756 4.15777 3.40411
6.98 34.122 4.16731 3.40408
6.99 34.1695 4.1765 3.40407
7 34.2184 4.18523 3.40408
7.01 34.2674 4.19389 3.40412
7.02 34.3182 4.20199 3.40418
7.03 34.3695 4.20989 3.40425
7.04 34.4216 4.21753 3.40435
